"","Frequency","Max..ug.g.","Component.Name","CAS..","sample","tissue","name","species"
"20527",0,0,"Fludioxonil","131341-86-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20528",0,0,"Pretilachlor","51218-49-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20529",0,0,"Nonachlor, trans-","39765-80-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20530",0,0,"Chlordane","57-74-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20531",0,0,"DDE, p,p'-","72-55-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20532",0,0,"Dichlorobenzophenone, 4,4'-","90-98-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20533",0,0,"DDD, o,p'-","53-19-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20534",0,0,"Fenson","80-38-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20535",0,0,"Bioallethrin—","584-79-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20536",0,0,"Piperonyl butoxide","51-03-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20537",0,0,"Permethrin, cis-—","61949-76-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20538",0,0,"Fenvalerate 1††","51630-58-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20539",0,0,"Acrinathrin","101007-06-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20540",0,0,"Chlorpropham","101-21-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20541",0,0,"Imidacloprid-D4","1015855-75-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20542",0,0,"Heptachlor epoxide","1024-57-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20543",0,0,"tau-Fluvalinate 1††","102851-06-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20544",0,0,"Chlorbenside","103-17-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20545",0,0,"Resmethrin 1††","10453-86-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20546",0,0,"Dichlofluanid","1085-98-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20547",0,0,"Pebulate","1114-71-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20548",0,0,"Cycloate","1134-23-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20549",0,0,"MGK 264 1††","113-48-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20550",0,0,"Endosulfan","115-29-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20551",0,0,"Tetradifon","116-29-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20552",0,0,"Tecnazene","117-18-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20553",0,0,"Transfluthrin","118712-89-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20554",0,0,"Hexachlorobenzene","118-74-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20555",0,0,"Pyridaphenthion","119-12-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20556",0,0,"Tebufenpyrad","119168-77-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20557",0,0,"Diclobenil","1194-65-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20558",0,0,"Thiacloprid","11988-49-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20559",0,0,"Fenitrothion","122-14-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20560",0,0,"Chlorfenapyr","122453-73-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20561",0,0,"Clothianidin-D3","126776-24-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20562",0,0,"Carfentrazone ethyl","128639-02-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20563",0,0,"Thiamethoxam-D3","1294048-82-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20564",0,0,"Terbufos","13071-79-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20565",0,0,"Bromfenvinphos-methyl","13104-21-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20566",0,0,"Captan","133-06-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20567",0,0,"Folpet","133-07-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20568",0,0,"Pyrazophos","13457-18-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20569",0,0,"Acetamiprid-D3","1353869-35-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20570",0,0,"Acetamiprid","135410-20-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20571",0,0,"Quinalphos","13593-03-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20572",0,0,"Fluquinconazole","136426-54-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20573",0,0,"Imidacloprid","138261-41-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20574",0,0,"Nitenpyram","150824-47-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20575",0,0,"Thiamethoxam","153719-23-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20576",0,0,"Trifluralin","1582-09-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20577",0,0,"Dinotefuran","165252-70-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20578",0,0,"Edifenphos","17109-49-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20579",0,0,"Thiacloprid-D4","1793071-39-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20580",0,0,"Iodofenfos","18181-70-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20581",0,0,"Bromopropylate","18181-80-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20582",0,0,"Pentachlorothioanisole","1825-19-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20583",0,0,"Pentachloroanisole","1825-21-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20584",0,0,"Nitrofen","1836-75-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20585",0,0,"Chlorthal-dimethyl","1861-32-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20586",0,0,"Benfluralin","1861-40-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20587",0,0,"Propachlor","1918-16-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20588",0,0,"Oxadiazon","19666-30-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20589",0,0,"Pentachlorobenzonitrile","20925-85-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20590",0,0,"EPN","2104-64-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20591",0,0,"Bromophos-methyl","2104-96-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20592",0,0,"Clothianidin","210880-92-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20593",0,0,"4,4'-Methoxychlor olefin","2132-70-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20594",0,0,"Leptophos","21609-90-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20595",0,0,"Fenamiphos","22224-92-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20596",0,0,"Tetrachlorvinphos","22248-79-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20597",0,0,"Diallate 1††","2303-16-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20598",0,0,"Triallate","2303-17-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20599",0,0,"Phosalone","2310-17-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20600",0,0,"Propargite—","2312-35-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20601",0,0,"Pirimiphos-ethyl","23505-41-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20602",0,0,"Propyzamide","23950-58-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20603",0,0,"Triazophos","24017-47-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20604",0,0,"Captafol","6/1/2425","X53.BT.1",NA,"BT","Bufo Terrestris"
"20605",0,0,"Etridazole","2593-15-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20606",0,0,"Phenothrin 1††","26002-80-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20607",0,0,"Profluralin","26399-36-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20608",0,0,"Azinphos-ethyl","2642-71-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20609",0,0,"Chloroneb","2675-77-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20610",0,0,"Norflurazon","27314-13-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20611",0,0,"Prodiamine","29091-21-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20612",0,0,"Chlorpyrifos","2921-88-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20613",0,0,"Pirimiphos-methyl","29232-93-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20614",0,0,"Phorate","298-02-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20615",0,0,"Disulfoton","298-04-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20616",0,0,"Fenchlorphos","299-84-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20617",0,0,"2,4'-Methoxychlor","30667-99-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20618",0,0,"Aldrin","309-00-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20619",0,0,"BHC, alpha-","319-84-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20620",0,0,"BHC, beta-","319-85-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20621",0,0,"BHC, delta-","319-86-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20622",0,0,"Procymidone","32809-16-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20623",0,0,"Linuron","330-55-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20624",0,0,"Fluchloralin","33245-39-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20625",0,0,"Diazinon","333-41-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20626",0,0,"Bromfenvinphos","33399-00-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20627",0,0,"Isopropalin","33820-53-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20628",0,0,"Prothiofos","34643-46-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20629",0,0,"Tetrachloroaniline, 2,3,5,6-","3481-20-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20630",0,0,"Sulprofos","35400-43-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20631",0,0,"Iprodione","36734-19-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20632",0,0,"Sulfotep","3689-24-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20633",0,0,"Fenpropathrin","39515-41-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20634",0,0,"Profenofos","41198-08-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20635",0,0,"Bupirimate","41483-43-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20636",0,0,"Tricyclazole","41814-78-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20637",0,0,"Isazophos","42509-80-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20638",0,0,"Oxyfluorfen","42874-03-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20639",0,0,"Isodrin","465-73-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20640",0,0,"Chlorfenvinphos 1††","470-90-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20641",0,0,"Nitralin","4726-14-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20642",0,0,"Bromophos-ethyl","4824-78-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20643",0,0,"DDT, p,p'-","50-29-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20644",0,0,"Vinclozolin","50471-44-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20645",0,0,"Dimethachlor","50563-36-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20646",0,0,"Chlorobenzilate","510-15-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20647",0,0,"Chlordane, cis-","5103-71-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20648",0,0,"Nonachlor, cis-","5103-73-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20649",0,0,"Chlordane, trans-","5103-74-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20650",0,0,"Hexazinone","51235-04-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20651",0,0,"Cypermethrin 1††","52315-07-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20652",0,0,"Pentachloroaniline","527-20-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20653",0,0,"Deltamethrin","52918-63-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20654",0,0,"Pyrimethanil","53112-28-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20655",0,0,"Endrin ketone","53494-70-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20656",0,0,"Ethalfluralin","55283-68-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20657",0,0,"Fenthion","55-38-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20658",0,0,"Chlorpyrifos-methyl","5598-13-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20659",0,0,"Ethion","563-12-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20660",0,0,"Parathion","56-38-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20661",0,0,"Coumaphos","56-72-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20662",0,0,"Tolclofos-methyl","57018-04-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20663",0,0,"Metalaxyl—","57837-19-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20664",0,0,"Acequinocyl","57960-19-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20665",0,0,"BHC, gamma-","58-89-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20666",0,0,"Terbacil","5902-51-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20667",0,0,"Terbutylazine—","5915-41-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20668",0,0,"Fluridone","59756-60-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20669",0,0,"Fenarimol","60168-88-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20670",0,0,"Chlorthiophos 1—††","60238-56-4 ","X53.BT.1",NA,"BT","Bufo Terrestris"
"20671",0,0,"Pentachlorobenzene","608-93-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20672",0,0,"Methacrifos","62610-77-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20673",0,0,"Penconazole","66246-88-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20674",0,0,"Metazachlor","67129-08-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20675",0,0,"Prochloraz","67747-09-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20676",0,0,"Cyfluthrin 1††","68359-37-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20677",0,0,"Triflumizole","68694-11-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20678",0,0,"Flucythrinate 1††","70124-77-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20679",0,0,"Propanil","709-98-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20680",0,0,"Endrin","72-20-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20681",0,0,"Methoxychlor","72-43-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20682",0,0,"DDD, p,p'-","72-54-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20683",0,0,"Ethylan","72-56-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20684",0,0,"Tolylfluanid","731-27-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20685",0,0,"Phosmet","732-11-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20686",0,0,"Endrin aldehyde","7421-93-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20687",0,0,"Heptachlor","76-44-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20688",0,0,"Flutriafol","76674-21-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20689",0,0,"Paclobutrazol","76738-62-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20690",0,0,"Tetramethrin 1††","7696-12-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20691",0,0,"Pyraclofos","77458-01-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20692",0,0,"Mevinphos ","7786-34-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20693",0,0,"Carbophenothion","786-19-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20694",0,0,"Fluazifop-P-butyl","79241-46-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20695",0,0,"Tefluthrin","79538-32-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20696",0,0,"Chlorfenson","80-33-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20697",0,0,"Etofenprox","80844-07-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20698",0,0,"Clomazone","81777-89-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20699",0,0,"Quintozene—","82-68-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20700",0,0,"Chlozolinate","84332-86-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20701",0,0,"Flusilazole","85509-19-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20702",0,0,"Azinphos-methyl","86-50-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20703",0,0,"Propisochlor","86763-47-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20704",0,0,"Myclobutanil","88671-89-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20705",0,0,"Cyhalothrin, lambda-","91465-08-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20706",0,0,"Allidochlor","93-71-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20707",0,0,"Fonofos","944-22-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20708",0,0,"Pyriproxyfen","95737-68-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20709",0,0,"Diphenamid","957-51-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20710",0,0,"Endosulfan I","959-98-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20711",0,0,"Pyridaben","96489-71-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20712",0,0,"Dicloran","99-30-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20713",66,0.215665977,"Diphenylamine","122-39-4","X53.HC.2",0.007472725,"HC","Hyla Cinerea"
"20714",25,0.06013552,"Mirex","2385-85-5","X53.HC.2",NA,"HC","Hyla Cinerea"
"20715",22,0.05723334,"DDE, o,p'-","3424-82-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20716",11,0.012505471,"N-(2;4-Dimethylphenyl)formamide","60397-77-5","X53.HC.2",NA,"HC","Hyla Cinerea"
"20717",2,0.024753088,"Acetochlor","34256-82-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20718",2,0.017075628,"Atrazine","1912-24-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20719",2,0.079443893,"Pendimethalin","40487-42-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20720",2,0.013163784,"2-Phenylphenol","90-43-7","X53.HC.2",NA,"HC","Hyla Cinerea"
"20721",2,0.055403708,"Triadimefon","43121-43-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20722",2,0.24722349,"Triadimenol","55219-65-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20723",2,0.004387928,"Dichloroaniline, 3,4'-","95-76-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20724",1,0.02193964,"Tetrahydrophthalimide","1469-48-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20725",1,0.02520246,"Bifenthrin","82657-04-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20726",1,0.043001001,"Fipronil","120068-37-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20727",1,0.022485385,"Methyl parathion","298-00-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20728",1,0.058449908,"Cyprodinil","121552-61-2","X53.HC.2",NA,"HC","Hyla Cinerea"
"20729",1,0.028525787,"Endosulfan ether","3369-52-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20730",1,0.042788681,"Dieldrin ","60-57-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20731",1,0.047542979,"Chloropropylate","10/2/5836","X53.HC.2",NA,"HC","Hyla Cinerea"
"20732",1,0.026327568,"Lenacil","8/1/2164","X53.HC.2",NA,"HC","Hyla Cinerea"
"20733",0,0,"Metolachlor","51218-45-2","X53.HC.2",NA,"HC","Hyla Cinerea"
"20734",0,0,"Anthraquinone","84-65-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20735",0,0,"Chlorothalonil","1897-45-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20736",0,0,"Tebuconazole","107534-96-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20737",0,0,"Alachlor—","15972-60-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20738",0,0,"Biphenyl","92-52-4","X53.HC.2",NA,"HC","Hyla Cinerea"
"20739",0,0,"Malathion","121-75-5","X53.HC.2",NA,"HC","Hyla Cinerea"
"20740",0,0,"DDT, o,p'-","789-02-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20741",0,0,"Endosulfan II","33213-65-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20742",0,0,"Permethrin, trans-","61949-77-7","X53.HC.2",NA,"HC","Hyla Cinerea"
"20743",0,0,"Flutolanil","66332-96-5","X53.HC.2",NA,"HC","Hyla Cinerea"
"20744",0,0,"Endosulfan sulfate","1031-07-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20745",0,0,"Fludioxonil","131341-86-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20746",0,0,"Pretilachlor","51218-49-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20747",0,0,"Nonachlor, trans-","39765-80-5","X53.HC.2",NA,"HC","Hyla Cinerea"
"20748",0,0,"Chlordane","57-74-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20749",0,0,"DDE, p,p'-","72-55-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20750",0,0,"Dichlorobenzophenone, 4,4'-","90-98-2","X53.HC.2",NA,"HC","Hyla Cinerea"
"20751",0,0,"DDD, o,p'-","53-19-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20752",0,0,"Fenson","80-38-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20753",0,0,"Bioallethrin—","584-79-2","X53.HC.2",NA,"HC","Hyla Cinerea"
"20754",0,0,"Piperonyl butoxide","51-03-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20755",0,0,"Permethrin, cis-—","61949-76-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20756",0,0,"Fenvalerate 1††","51630-58-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20757",0,0,"Acrinathrin","101007-06-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20758",0,0,"Chlorpropham","101-21-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20759",0,0,"Imidacloprid-D4","1015855-75-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20760",0,0,"Heptachlor epoxide","1024-57-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20761",0,0,"tau-Fluvalinate 1††","102851-06-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20762",0,0,"Chlorbenside","103-17-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20763",0,0,"Resmethrin 1††","10453-86-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20764",0,0,"Dichlofluanid","1085-98-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20765",0,0,"Pebulate","1114-71-2","X53.HC.2",NA,"HC","Hyla Cinerea"
"20766",0,0,"Cycloate","1134-23-2","X53.HC.2",NA,"HC","Hyla Cinerea"
"20767",0,0,"MGK 264 1††","113-48-4","X53.HC.2",NA,"HC","Hyla Cinerea"
"20768",0,0,"Endosulfan","115-29-7","X53.HC.2",NA,"HC","Hyla Cinerea"
"20769",0,0,"Tetradifon","116-29-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20770",0,0,"Tecnazene","117-18-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20771",0,0,"Transfluthrin","118712-89-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20772",0,0,"Hexachlorobenzene","118-74-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20773",0,0,"Pyridaphenthion","119-12-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20774",0,0,"Tebufenpyrad","119168-77-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20775",0,0,"Diclobenil","1194-65-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20776",0,0,"Thiacloprid","11988-49-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20777",0,0,"Fenitrothion","122-14-5","X53.HC.2",NA,"HC","Hyla Cinerea"
"20778",0,0,"Chlorfenapyr","122453-73-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20779",0,0,"Clothianidin-D3","126776-24-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20780",0,0,"Carfentrazone ethyl","128639-02-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20781",0,0,"Thiamethoxam-D3","1294048-82-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20782",0,0,"Terbufos","13071-79-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20783",0,0,"Bromfenvinphos-methyl","13104-21-7","X53.HC.2",NA,"HC","Hyla Cinerea"
"20784",0,0,"Captan","133-06-2","X53.HC.2",NA,"HC","Hyla Cinerea"
"20785",0,0,"Folpet","133-07-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20786",0,0,"Pyrazophos","13457-18-6","X53.HC.2",NA,"HC","Hyla Cinerea"
"20787",0,0,"Acetamiprid-D3","1353869-35-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20788",0,0,"Acetamiprid","135410-20-7","X53.HC.2",NA,"HC","Hyla Cinerea"
"20789",0,0,"Quinalphos","13593-03-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20790",0,0,"Fluquinconazole","136426-54-5","X53.HC.2",NA,"HC","Hyla Cinerea"
"20791",0,0,"Imidacloprid","138261-41-3","X53.HC.2",NA,"HC","Hyla Cinerea"
"20792",0,0,"Nitenpyram","150824-47-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20793",0,0,"Thiamethoxam","153719-23-4","X53.HC.2",NA,"HC","Hyla Cinerea"
"20794",0,0,"Trifluralin","1582-09-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20795",0,0,"Dinotefuran","165252-70-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20796",0,0,"Edifenphos","17109-49-8","X53.HC.2",NA,"HC","Hyla Cinerea"
"20797",0,0,"Thiacloprid-D4","1793071-39-2","X53.HC.2",NA,"HC","Hyla Cinerea"
"20798",0,0,"Iodofenfos","18181-70-9","X53.HC.2",NA,"HC","Hyla Cinerea"
"20799",0,0,"Bromopropylate","18181-80-1","X53.HC.2",NA,"HC","Hyla Cinerea"
"20800",0,0,"Pentachlorothioanisole","1825-19-0","X53.HC.2",NA,"HC","Hyla Cinerea"
"20801",0,0,"Pentachloroanisole","1825-21-4","X53.HC.2",NA,"HC","Hyla Cinerea"
